ID,Loan Amount,Funded Amount,Funded Amount Investor,Term,Batch Enrolled,Interest Rate,Grade,Sub Grade,Employment Duration,Home Ownership,Verification Status,Payment Plan,Loan Title,Debit to Income,Delinquency - two years,Inquires - six months,Open Account,Public Record,Revolving Balance,Revolving Utilities,Total Accounts,Initial List Status,Total Received Interest,Total Received Late Fee,Recoveries,Collection Recovery Fee,Collection 12 months Medical,Application Type,Last week Pay,Accounts Delinquent,Total Collection Amount,Total Current Balance,Total Revolving Credit Limit,Loan Status
4971109,19802,9493,16774.53353,58,BAT2333412,13.10407198,D,E5,MORTGAGE,49993.17873,Verified,n,Credit card refinancing,29.06681279,0,0,14,0,1307,6.883312269,22,w,355.190369,0.069294863,3.057769063,0.305320334,0,INDIVIDUAL,56,0,60,518145,22451,0
6735199,24719,20176,5753.651528,58,BAT2803411,18.04415732,C,A3,RENT,72038.44379,Not Verified,n,Other,14.35155005,1,0,9,0,1863,52.9123612,8,f,11181.73292,0.021220522,4.675774158,0.576216885,0,INDIVIDUAL,108,0,55,149592,21688,0
30012699,15120,7606,14035.19019,59,BAT1780517,12.96383728,C,D3,RENT,68237.76126,Source Verified,n,Debt consolidation,11.03581456,1,0,13,0,1819,71.42971723,20,f,2273.796089,0.059408248,4.827925221,0.657026471,0,INDIVIDUAL,45,0,7,31644,29630,0
64888680,21909,12542,30529.21976,59,BAT1586599,11.89189361,B,E3,MORTGAGE,49162.36578,Verified,n,Other,9.645195703,0,0,20,0,13469,74.74569665,22,w,1683.282325,0.073920078,2.246764032,0.643254916,0,INDIVIDUAL,41,0,15,108530,26346,0
2542611,8622,18702,15492.37518,59,BAT3193689,5.834719004,A,D5,MORTGAGE,38946.3057,Source Verified,n,Credit card refinancing,15.83428437,0,0,10,0,2438,10.27340342,17,f,802.4036878,0.040855687,9.033929343,0.30084315,0,INDIVIDUAL,110,0,25,14881,2857,0
13519100,20848,10335,23053.01636,58,BAT5341619,10.74019063,D,D2,MORTGAGE,119700.2135,Source Verified,n,Credit card refinancing,26.4423256,0,0,11,0,960,22.11136806,15,w,749.165879,14.90065941,1.689561476,0.937918538,0,INDIVIDUAL,78,0,29,79702,14447,0
5345060,16992,26364,26630.35392,59,BAT2575549,15.21777729,C,C1,MORTGAGE,57693.98991,Verified,n,Credit card refinancing,29.80645109,0,2,28,0,25357,65.46001395,4,w,484.9859248,19.48041629,1.593233255,0.589044889,0,INDIVIDUAL,121,0,30,404843,3011,0
6859883,11740,26403,8885.203635,58,BAT4271519,13.70641218,B,G2,MORTGAGE,140456.8681,Not Verified,n,Credit card refinancing,10.5900202,1,0,12,0,5181,21.23843307,16,f,638.2164177,0.062976199,1.498477445,0.774577485,0,INDIVIDUAL,95,0,40,207767,30262,0
9161180,20025,13171,14539.52277,58,BAT2252229,11.06433653,E,A5,RENT,209370.7244,Source Verified,n,Debt consolidation,15.98901406,0,0,28,0,3882,33.62363146,22,f,627.283882,0.013389142,4.22500164,1.065165219,0,INDIVIDUAL,158,0,51,66774,16756,1
32376360,28122,25178,18639.91816,59,BAT2333412,9.805663345,B,G1,MORTGAGE,75528.33011,Verified,n,Debt consolidation,36.35325492,0,0,20,0,2481,37.69068847,26,f,5640.786085,0.014150807,0.1400839,1.23310167,0,INDIVIDUAL,19,0,37,418855,11815,0
7052058,27655,32790,16753.00312,59,BAT1104812,11.59893623,D,C3,OWN,67353.74656,Source Verified,n,Credit card refinancing,19.92676082,0,3,11,0,2989,46.66858406,23,w,93.50902691,0.016392307,6.171567037,0.488606814,0,INDIVIDUAL,60,0,47,43715,5179,0
8090144,14603,10906,11263.69753,58,BAT5714674,11.20828263,C,A3,OWN,48560.57848,Verified,n,Credit card refinancing,34.11773368,0,2,11,0,9650,45.15684651,4,w,669.9532216,0.067004586,0.244282611,1.706400038,0,INDIVIDUAL,61,0,10,65288,36391,0
7436284,17103,34237,9185.947831,59,BAT1780517,15.69791173,E,C2,RENT,73241.17895,Verified,n,Debt consolidation,19.55254373,0,0,14,0,3119,23.25024699,15,w,2044.671539,0.031899513,7.715841007,1.142764727,0,INDIVIDUAL,77,0,40,475255,28296,0
25964134,31543,6847,22012.09525,59,BAT3873588,7.870228272,A,C1,MORTGAGE,59006.34639,Source Verified,n,Credit card refinancing,22.50939852,1,0,12,0,19605,53.13918471,20,w,3780.95368,0.076772443,3.129031124,1.140980969,0,INDIVIDUAL,95,0,54,300951,21354,0
2330438,14111,26981,11063.37681,59,BAT3193689,11.74093343,B,B2,RENT,28022.98911,Source Verified,n,Credit card refinancing,14.45114754,0,0,10,0,7750,96.37033914,16,w,1376.631579,0.018466631,2.666543206,0.869755058,0,INDIVIDUAL,47,0,26,245230,9326,0
10105037,18702,17320,25764.97678,59,BAT3726927,13.35310389,C,C5,RENT,70624.8075,Not Verified,n,Moving and relocation,29.15296969,1,0,13,1,7770,15.20803637,9,f,462.571325,0.019988886,1.335265687,0.794440389,0,INDIVIDUAL,49,0,44,482936,16894,0
34304171,12072,7778,9316.683225,59,BAT2078974,8.07968852,A,A4,MORTGAGE,40696.91724,Source Verified,n,Lending Club,30.46826092,1,2,26,0,2593,50.9960062,6,f,325.7514192,0.015191753,0.409018841,0.526187196,0,INDIVIDUAL,145,0,49,77610,25612,0
15452745,16140,24499,20146.08012,59,BAT2428731,13.14556965,E,C4,RENT,302507.2537,Source Verified,n,Debt consolidation,9.684970811,0,0,10,0,4419,62.24236238,13,f,1578.030608,0.005005586,1.9612937,1.047840843,0,INDIVIDUAL,91,0,23,26699,9849,0
5063464,15515,11463,33645.50767,58,BAT4694572,10.54830147,A,E2,RENT,33087.09768,Source Verified,n,Debt consolidation,31.22098026,0,0,7,0,1392,27.24562632,9,w,3747.191364,0.04194281,1.425832759,0.654657885,0,INDIVIDUAL,123,0,19,34107,10592,0
62417798,21308,16335,10618.38322,59,BAT4694572,15.88799666,B,B4,RENT,74924.78985,Verified,n,Other,35.0049502,0,0,13,0,8082,40.92950503,21,w,809.5240368,0.05776639,3.274638878,0.87096682,0,INDIVIDUAL,151,0,36,168695,26801,0
4606950,19733,25496,9787.485385,58,BAT1104812,9.048912669,A,B4,MORTGAGE,48899.03149,Source Verified,n,Debt consolidation,24.54327811,0,0,13,0,5450,24.97474276,16,w,3315.772933,0.069412218,1.560713444,0.197372492,0,INDIVIDUAL,7,0,42,30822,11433,0
1696011,28426,7807,22735.71243,59,BAT4271519,9.322459606,C,D1,MORTGAGE,72454.76652,Verified,n,Debt consolidation,32.14235212,1,0,11,0,24716,56.27170455,9,f,3646.529399,0.056054035,4.547669086,0.661022695,0,INDIVIDUAL,133,0,140,230823,64890,0
27022158,7623,7487,12107.35016,59,BAT2575549,13.05233148,D,E2,MORTGAGE,72863.3754,Verified,n,Credit card refinancing,19.3936119,3,0,8,0,5910,21.15670873,33,f,870.2878433,0.003328412,0.277814113,0.980122049,0,INDIVIDUAL,31,0,412,447694,41369,0
2303747,30547,7860,17429.72071,36,BAT5924421,9.375738535,D,D4,MORTGAGE,134006.3055,Source Verified,n,Credit card refinancing,19.19144046,0,2,7,0,497,50.07292379,17,f,1311.350239,0.020931728,4.252942877,0.248701101,0,INDIVIDUAL,140,0,48,66239,63106,0
64542035,30845,8760,21559.15398,58,BAT3873588,9.923440277,A,C1,RENT,45671.51496,Source Verified,n,Credit card refinancing,21.41660747,1,0,11,0,7900,51.58018947,23,w,2215.680992,37.32261176,5.343154734,0.558262951,0,INDIVIDUAL,37,0,17,158010,47764,0
11423416,21180,10712,10766.12917,59,BAT1467036,8.004429427,D,B5,MORTGAGE,78931.82549,Source Verified,n,Debt consolidation,8.38002523,0,0,9,0,1363,17.84654375,24,w,1638.894225,0.042857791,400.0930782,0.579244714,0,INDIVIDUAL,37,0,4,49771,40620,0
2062851,32837,10764,12875.38708,59,BAT5629144,15.17579513,B,B5,MORTGAGE,76677.50377,Source Verified,n,Debt consolidation,29.67034718,2,0,24,0,4004,54.33285593,17,w,2316.37357,0.060572697,3.117171779,0.928132185,0,INDIVIDUAL,15,0,30,442794,10091,0
4743135,6964,11532,20632.20617,59,BAT5489674,9.921040469,B,D1,MORTGAGE,68082.7441,Source Verified,n,Debt consolidation,20.23594099,0,0,9,0,1128,44.05758251,17,w,3073.478693,0.059636107,3.214598985,0.958452583,0,INDIVIDUAL,39,0,19,40955,3221,1
57680779,3807,12890,6372.992676,59,BAT2833642,11.47186514,C,B4,RENT,91878.38265,Source Verified,n,Medical expenses,18.306213,1,0,13,0,5154,79.22855132,8,w,1680.890581,0.011072599,2.117960387,0.975067969,0,INDIVIDUAL,127,0,37,98198,5650,0
17973969,22886,10755,9739.091049,58,BAT5849876,13.25138572,B,A3,MORTGAGE,31459.81644,Source Verified,n,Credit card refinancing,13.35559101,0,0,12,1,37,45.07984122,20,f,3396.339558,0.026865244,12.13756213,1.225673522,0,INDIVIDUAL,73,0,1309,148691,15765,0
7935732,16042,6032,9101.221184,59,BAT2252229,13.13282864,B,G4,MORTGAGE,156914.2103,Not Verified,n,get out of debt,38.37475948,0,0,10,1,758,45.5236765,28,f,77.78170885,0.050286526,3.922256368,0.295337677,0,INDIVIDUAL,99,0,28,777151,23910,0
9182648,25648,30491,22851.33138,59,BAT1184694,14.59419307,B,C4,MORTGAGE,44243.06779,Verified,n,Credit card refinancing,34.13152957,0,1,17,0,2901,65.87890562,5,w,1303.291668,0.007166508,4.49799619,0.317903309,0,INDIVIDUAL,31,0,13,28815,2806,0
2954404,1990,30465,11820.46547,58,BAT224923,12.48077803,C,C1,OWN,71506.58937,Not Verified,n,Debt consolidation,16.07645254,0,0,8,0,1223,1.035723907,21,w,703.9740754,25.01790705,7.829549016,0.574055916,0,INDIVIDUAL,62,0,41,84663,45420,0
12122674,17339,20250,14592.01135,58,BAT2078974,14.11162259,E,C3,MORTGAGE,48200.12791,Source Verified,n,Credit card refinancing,11.74147527,1,1,9,0,1288,59.57741814,30,f,2452.366895,0.011038268,2.378391004,0.781543101,0,INDIVIDUAL,144,0,34,26861,17391,0
40965721,8425,7128,17909.37454,59,BAT3726927,11.26353296,F,F2,MORTGAGE,82139.89062,Source Verified,n,Debt consolidation,38.81577448,7,0,12,0,3786,59.34504792,15,w,5230.497755,0.033022706,5.869621141,0.054514038,0,INDIVIDUAL,68,0,38,85448,10762,1
51936242,33944,8066,19630.33085,59,BAT1184694,7.983954344,B,B3,RENT,43394.55225,Source Verified,n,Debt consolidation,29.70723542,0,0,12,0,5636,44.13258497,21,w,484.9216885,0.002533084,1.629397756,1.054908227,0,INDIVIDUAL,75,0,30,306772,58048,0
1865534,8006,5632,11668.07938,59,BAT4351734,10.5696187,C,E5,MORTGAGE,39525.26594,Not Verified,n,Home improvement,23.72123011,0,0,17,0,2611,10.2785581,16,w,2385.432917,0.104844382,7.336372655,0.05211783,0,INDIVIDUAL,155,0,43,71225,25589,0
17294467,7272,18813,11640.9593,58,BAT4271519,11.47340307,C,D1,MORTGAGE,71103.22129,Not Verified,n,Debt consolidation,23.72967337,0,0,11,0,3146,52.32218849,20,w,2588.162674,0.10763015,1.867742658,0.459101809,0,INDIVIDUAL,134,0,56,32774,18714,0
63097363,16320,9607,26306.41664,59,BAT4136152,12.82117962,C,A2,RENT,150861.0612,Verified,n,Credit card refinancing,22.9858655,0,0,14,0,205,76.65803982,25,f,3091.677812,0.023213238,586.7170669,1.259886743,0,INDIVIDUAL,134,0,28,38397,25186,0
17047213,14219,11535,8801.362761,58,BAT2078974,11.56621271,C,D5,RENT,57576.98001,Source Verified,n,Debt consolidation,27.87931608,1,0,14,0,3647,64.75111867,14,w,2055.845106,0.049354169,5.350617926,0.236018152,0,INDIVIDUAL,87,0,27,91135,2020,0
68778990,7200,10434,16806.99411,59,BAT1184694,14.36215279,F,C1,RENT,149217.0099,Source Verified,n,Debt consolidation,33.77304094,0,0,5,0,7616,69.53496491,22,f,13.08446101,0.070581637,0.539469798,0.468836258,0,INDIVIDUAL,117,0,31,211504,20396,0
10051497,17988,11034,7764.081669,59,BAT2522922,13.17059601,C,D1,RENT,68419.11598,Source Verified,n,Credit card refinancing,29.66466334,0,0,16,0,1278,70.02334687,14,w,695.4216357,0.026024823,1.684161644,0.779781737,0,INDIVIDUAL,65,0,48,100262,15787,0
61165937,28767,22384,19943.45587,58,BAT5714674,14.02649657,C,F1,MORTGAGE,53337.42815,Verified,n,Debt consolidation,23.50112154,0,0,13,0,8683,60.93118436,14,w,8484.100834,0.004374027,6.307486662,38.21751665,0,INDIVIDUAL,43,0,25,66128,6850,0
5569928,5249,4251,34437.88922,59,BAT3461431,19.31101622,C,F5,MORTGAGE,112738.4421,Verified,n,Credit card refinancing,34.91278333,0,0,16,0,3299,16.15189972,21,w,353.5179634,0.015503891,6.48458431,0.772352189,0,INDIVIDUAL,19,0,39,755018,29510,0
23091407,8810,6477,4531.855006,59,BAT4808022,17.82967897,B,A5,RENT,35202.59111,Not Verified,n,Credit card refinancing,20.9532625,0,0,14,0,21060,56.52913569,20,w,64.27182008,0.046731216,5.269605927,0.865122628,0,INDIVIDUAL,23,0,47,58140,13375,1
6082625,7082,6334,10466.7446,58,BAT4136152,10.67039803,A,A5,MORTGAGE,126030.3522,Verified,n,Credit card refinancing,18.18891862,0,0,10,0,1057,65.7245726,16,w,454.9492362,0.094692602,8.613017062,0.331977162,0,INDIVIDUAL,137,0,55,414662,8699,0
42164843,20943,9711,33497.30095,59,BAT4136152,16.19364251,B,A2,MORTGAGE,91425.20846,Not Verified,n,consolidation loan,23.8463732,1,0,13,0,2643,62.51735608,25,w,1067.233958,0.018722279,0.373453639,0.988022935,0,INDIVIDUAL,115,0,41,283125,28584,0
5216633,17306,9768,10500.15832,58,BAT4808022,12.34220041,C,C1,RENT,45204.70285,Not Verified,n,Debt consolidation,17.25845236,2,0,3,0,16785,69.75796308,12,f,682.0929039,0.081697815,3.103666391,1.101738278,0,INDIVIDUAL,96,0,482,77511,33434,0
2439542,14222,33117,8925.074066,58,BAT5489674,13.98726597,B,C3,RENT,65285.75433,Source Verified,n,Credit card refinancing,15.76397923,0,0,17,0,11813,23.92342453,23,w,1372.8951,0.02162989,5.258744039,1.544620021,0,INDIVIDUAL,116,0,37,214534,34949,0
10198129,21929,16796,9549.186328,59,BAT1467036,10.12579538,B,C5,RENT,118552.5678,Source Verified,n,Credit card refinancing,26.77344104,1,0,15,0,6510,73.23685708,5,f,432.9200424,0.027823037,0.402166173,1.507283443,0,INDIVIDUAL,75,0,29,133187,26349,0
6017957,15924,10709,22617.00769,58,BAT1184694,11.37163406,A,B3,RENT,48977.06406,Not Verified,n,Debt consolidation,10.23249758,0,0,13,0,2630,58.11874285,20,f,1704.819309,0.071997573,1.576124972,0.514940524,0,INDIVIDUAL,146,0,9,188660,1563,0
33597907,25805,6795,5280.341065,58,BAT1467036,9.164702778,C,A5,RENT,62924.80221,Not Verified,n,Debt consolidation,27.01384931,0,0,8,0,13178,37.2415528,20,f,1126.596753,0.012100322,5.680169048,1.264040954,0,INDIVIDUAL,75,0,50,86456,21267,0
26582257,8886,10623,23382.49493,59,BAT1184694,6.795064708,C,B4,RENT,78974.09877,Not Verified,n,Debt consolidation,37.37987406,0,0,11,0,4603,45.0401772,9,f,1165.413954,0.046939886,2.038985614,0.223415406,0,INDIVIDUAL,72,0,23,34731,6322,0
16874113,7162,8688,16231.98233,59,BAT4694572,6.995288881,A,D5,OWN,120273.3239,Verified,n,Other,5.373315288,0,0,12,0,1569,69.09458162,13,w,1425.68145,0.049866208,1.9106304,0.479986616,0,INDIVIDUAL,32,0,25,230880,23451,0
20060429,24877,9905,5931.683367,58,BAT3865626,12.42952888,D,B5,MORTGAGE,40342.24949,Source Verified,n,Debt consolidation,12.40451685,1,0,10,0,3053,40.93387899,21,f,2702.354605,0.031035269,7.640377764,0.975159355,0,INDIVIDUAL,34,0,15,77469,6467,0
48283508,12104,13845,25684.56812,59,BAT4351734,13.17774768,E,B4,OWN,73861.00511,Not Verified,n,Credit card refinancing,23.99610329,0,1,12,0,1965,17.22995662,16,f,1455.316661,0.108474445,2.496596177,0.731115907,0,INDIVIDUAL,86,0,2019,223333,5513,0
25843139,19012,17504,16702.74462,59,BAT1586599,20.06441584,D,C5,MORTGAGE,141285.9183,Not Verified,n,Credit card refinancing,38.94110711,1,1,11,0,18264,54.83105375,20,f,2736.838462,0.145475554,4.483610327,0.136532929,0,INDIVIDUAL,67,0,39,379080,28481,0
1934566,6712,20278,23747.96651,59,BAT1104812,9.753530445,B,C4,RENT,195168.7207,Source Verified,n,Credit card refinancing,30.40117258,1,1,13,0,986,64.29447173,24,f,2528.742936,0.014059516,4.036314908,1.09932432,0,INDIVIDUAL,15,0,22,416269,1803,0
45903915,8051,15147,11683.51496,59,BAT2558388,10.89224095,A,B5,RENT,54633.89467,Verified,n,Personal Loan,14.37492412,1,1,9,0,19130,85.18107281,31,f,7528.589639,0.008534933,3.157950736,1.071144595,0,INDIVIDUAL,40,0,42,97754,27349,0
3985706,4727,14175,8037.732149,58,BAT5849876,12.55455038,C,G2,OWN,50463.62935,Not Verified,n,Other,11.23490743,0,0,10,0,7663,28.06992322,20,f,904.355684,29.58232158,2.261532989,0.95576289,0,INDIVIDUAL,14,0,1923,10153,5669,0
36764253,9326,20683,21857.33968,59,BAT1104812,10.55193453,A,D2,RENT,70746.50616,Source Verified,n,Debt consolidation,9.060666413,1,2,19,0,3369,50.32007383,20,w,2097.627719,0.017118098,4.297468572,0.901488537,0,INDIVIDUAL,10,0,19,191266,76787,1
39675895,18791,9801,10215.5908,59,BAT2252229,10.45734696,D,C4,RENT,41304.92062,Source Verified,n,Debt consolidation,21.55154836,0,0,29,0,3534,78.41401748,8,w,1366.22365,0.017582853,2.563217958,0.463804165,0,INDIVIDUAL,112,0,45,132821,1005,0
3096518,4912,17043,23892.0325,59,BAT1930365,5.947134189,C,C3,RENT,34205.52914,Source Verified,n,Debt Consolidation,31.08829111,0,0,12,0,1241,88.05602355,50,f,1278.746417,0.047633593,4.544933702,0.066684075,0,INDIVIDUAL,47,0,34,46954,64188,0
4014283,15171,25870,7033.707691,59,BAT2803411,12.99878586,C,A5,MORTGAGE,47539.72973,Not Verified,n,Debt consolidation,18.96118355,6,3,16,0,3192,63.51247458,18,w,3849.804104,0.058154057,7.317821492,0.221697782,0,INDIVIDUAL,96,0,35,103071,1478,0
60639123,4824,5466,7083.243538,58,BAT2522922,11.26401395,E,C1,MORTGAGE,62051.58617,Source Verified,n,Debt consolidation,23.41259843,0,0,30,0,303,8.152709357,12,f,920.9397708,0.048130384,2.936145905,0.700974725,0,INDIVIDUAL,133,0,58,94508,2883,0
42426312,26483,17880,21843.30431,58,BAT1104812,18.90350374,D,B3,OWN,102721.4961,Source Verified,n,Credit card refinancing,19.06034541,0,0,10,0,11757,10.09127349,16,w,2123.574686,0.036186844,6.901546587,1.505509599,0,INDIVIDUAL,94,0,32,77019,11791,0
48138331,9983,8535,9635.642847,59,BAT1184694,21.3970087,B,F5,RENT,43687.97553,Source Verified,n,Home improvement,33.22389315,0,0,11,0,10214,73.44634923,8,f,1738.118631,0.110245776,5.972916107,1.087832355,0,INDIVIDUAL,28,0,4,92918,40890,0
12801387,18838,21638,5637.30687,58,BAT5341619,7.33741446,C,D2,MORTGAGE,77900.75978,Not Verified,n,Debt consolidation,28.50315216,1,0,11,0,3151,40.96909422,34,f,276.434314,0.030189474,2.652255036,0.871009685,0,INDIVIDUAL,125,0,56,45044,63096,0
48358147,3603,7501,13118.86193,58,BAT3873588,13.08641126,D,F1,RENT,54287.2709,Source Verified,n,Other,26.73553925,1,0,25,0,8032,45.50014463,22,f,1764.705566,0.005716849,2.673563154,1.409303154,0,INDIVIDUAL,1,0,27,53044,13155,0
15167171,28554,7289,25850.52035,58,BAT2558388,17.26732901,E,C5,RENT,53808.06938,Not Verified,n,Credit card refinancing,16.40524783,0,0,4,0,8522,53.12932563,42,f,375.7131607,0.069131622,4.977280335,1.074365228,0,INDIVIDUAL,83,0,45,27196,6907,0
39037057,5810,11496,10782.56498,59,BAT3873588,5.480331204,C,A5,RENT,57725.94186,Source Verified,n,Debt Consolidation,34.32337156,0,0,21,0,4784,44.46248293,28,w,518.3018734,0.016645782,4.442482913,0.670875532,0,INDIVIDUAL,12,0,47,38025,37019,0
56175840,14128,12755,25055.89139,58,BAT2333412,17.43599462,D,A5,OWN,75981.31645,Not Verified,n,Credit card refinancing,14.5390978,0,0,13,0,1892,71.39972534,8,f,161.4448282,0.080947938,8.419135838,0.528185862,0,INDIVIDUAL,73,0,45,597630,98044,0
8377300,14351,22639,8811.691907,58,BAT1104812,16.34522235,C,B2,MORTGAGE,50127.39174,Source Verified,n,Debt consolidation,34.26136296,0,0,9,0,1703,75.25436663,22,w,629.566452,0.004315985,3.757716015,0.793424814,0,INDIVIDUAL,69,0,32,303006,19814,0
39693001,27238,24672,13372.13707,58,BAT5924421,9.448067187,C,B4,RENT,71322.51268,Verified,n,Credit card refinancing,5.625813271,0,0,22,0,1027,62.29300492,9,w,372.8476788,0.010880482,7.127656308,0.283665389,0,INDIVIDUAL,7,0,37,176262,25360,0
50363234,5382,31491,7808.462384,58,BAT4694572,9.470305572,B,D2,MORTGAGE,71477.25642,Source Verified,n,Debt consolidation,29.34630854,0,0,13,0,19581,37.66774143,28,w,869.2235451,0.027942152,5.483374064,0.46798357,0,INDIVIDUAL,94,0,47,599648,34450,0
24855512,20619,15977,7327.661605,58,BAT4722912,8.456346714,B,A5,RENT,23445.18261,Source Verified,n,Credit card refinancing,18.46458842,1,0,22,0,5438,80.05233142,15,f,3459.86294,0.005451276,8.328669881,0.35055491,0,INDIVIDUAL,48,0,28,7528,12043,1
4387210,9703,6701,7471.205709,58,BAT1104812,10.72343704,E,B3,MORTGAGE,96477.08285,Verified,n,Credit card refinancing,17.21839155,0,0,13,0,11043,21.58876785,19,f,1251.986047,8.39284681,781.4845409,0.303177356,0,INDIVIDUAL,124,0,22,38751,20895,0
38681987,20795,10661,15779.38205,59,BAT1184694,19.68673436,A,A2,MORTGAGE,84599.68517,Not Verified,n,Credit card refinancing,24.49277831,0,0,10,0,8539,3.41046204,6,f,2136.433574,0.026393044,5.805957714,1.193484685,0,INDIVIDUAL,38,0,388,195025,192276,0
43236261,17110,15967,10566.12212,59,BAT2252229,14.37252778,A,A2,MORTGAGE,61978.68508,Not Verified,n,Credit card refinancing,16.78562754,0,0,13,0,5051,62.65046313,13,w,319.0900495,0.055302565,4.388591619,0.994681733,0,INDIVIDUAL,148,0,34,38963,20918,0
50737761,19995,8623,10082.50073,59,BAT4694572,14.44277616,E,B2,RENT,72292.36124,Source Verified,n,Debt consolidation,16.61120132,2,0,15,0,8500,63.26077401,17,w,10208.32809,0.050163431,5.45206151,0.76731613,0,INDIVIDUAL,153,0,49,308241,2366,0
6830040,12752,9301,34848.18477,36,BAT2252229,16.62085328,E,C3,OWN,215460.0126,Verified,n,Credit card refinancing,36.74097353,7,0,11,0,8386,67.81437458,27,w,1038.974496,0.0288599,0.722434687,0.608278702,0,INDIVIDUAL,127,0,13,66820,6898,0
4069823,9605,29428,9804.918091,59,BAT2803411,10.00969117,A,E3,MORTGAGE,391968.7574,Not Verified,n,Credit card refinancing,21.16485617,0,0,12,0,11934,2.712181187,6,w,276.0456898,0.1019757,5.371885806,0.798471604,0,INDIVIDUAL,116,0,42,39725,4627,0
2830802,14134,23671,22336.27094,58,BAT1930365,7.890708008,B,E1,MORTGAGE,103160.194,Verified,n,Debt Consolidation,23.92550105,1,0,17,0,22339,9.061934161,17,w,852.4182127,0.022196154,1.44924012,0.46271432,0,INDIVIDUAL,35,0,49,245245,33535,0
58459248,5589,14899,13260.30777,59,BAT5341619,10.01861431,D,D3,OWN,88293.22511,Source Verified,n,Credit card refinancing,30.89078764,0,2,10,0,24346,41.86274036,22,f,310.6693471,0.072874945,4.445970797,0.510025594,0,INDIVIDUAL,65,0,5,727440,31026,0
62259762,14858,8298,15359.21171,58,BAT2078974,10.01619712,B,F4,MORTGAGE,65258.36757,Verified,n,Debt consolidation,35.77444194,0,1,12,0,3806,48.871388,23,f,2279.021612,32.35823131,1.276763254,0.370926331,1,INDIVIDUAL,19,0,35,4266,34518,0
28352327,28239,7702,20417.26105,58,BAT1104812,11.5178706,A,B1,MORTGAGE,30126.06578,Source Verified,n,Credit card refinancing,17.06465707,0,0,10,0,11216,38.66906276,15,f,1910.522573,0.001772801,7.704561801,0.981030433,0,INDIVIDUAL,30,0,25,169696,8998,0
14804893,6452,10387,21162.99019,59,BAT2003848,10.50855538,A,B3,RENT,48814.61306,Source Verified,n,Debt consolidation,11.42432612,0,0,9,0,15395,53.21596859,18,f,1646.322934,0.056245982,2.797459161,0.05050088,0,INDIVIDUAL,32,0,38,258677,38678,0
5770873,14873,6315,12897.06462,59,BAT224923,13.80375177,E,A2,MORTGAGE,72472.26253,Not Verified,n,Debt consolidation,29.72639859,0,0,10,0,781,87.45714116,12,f,735.561444,0.041019667,3.299088498,0.48066353,0,INDIVIDUAL,138,0,51,101480,2212,0
